ID,Date,Time,zzPrice,zzChange,zzVolume,zzDelta,zzBars,zzAvgSz,zzTrades,zzSlope,zzWave,zzVolBar,zzVolPrice,zzRetrPer,zzDur
@NQ#_ZIG,1/29/2016,11:02:57,4224.75,-4.5,591,0,1,0,0,-82.5,b,591,0,105.88,59
@NQ#_ZIG,1/29/2016,11:03:57,4231.5,6.75,401,0,2,0,0,80,a,401,0,150,60
@NQ#_ZIG,1/29/2016,11:05:57,4227.25,-4.25,1563,0,2,0,0,-74.4,1,1563,0,62.96,120
@NQ#_ZIG,1/29/2016,11:07:57,4234.5,7.25,591,0,2,0,0,80.7,2,591,0,170.59,120
@NQ#_ZIG,1/29/2016,11:09:58,4230,-4.5,1446,0,2,0,0,-75.2,3,1446,0,62.07,121
@NQ#_ZIG,1/29/2016,11:27:58,4242.25,12.25,9003,0,10,0,0,64.1,4,2662,0,272.22,1080
@NQ#_ZIG,1/29/2016,11:34:58,4234.5,-7.75,2371,0,3,0,0,-77,5,778,0,63.27,420
@NQ#_ZIG,1/29/2016,11:44:57,4242,7.5,2332,0,4,0,0,72.4,a,1176,0,96.77,599
@NQ#_ZIG,1/29/2016,11:51:57,4238.25,-3.75,2930,0,2,0,0,-72.4,1,2930,0,50,420
@NQ#_ZIG,1/29/2016,11:57:57,4246.5,8.25,3861,0,3,0,0,77.8,2,807,0,220,360
@NQ#_ZIG,1/29/2016,12:06:57,4237.75,-8.75,3813,0,5,0,0,-71.2,1,886,0,106.06,540
@NQ#_ZIG,1/29/2016,12:07:58,4242.25,4.5,447,0,1,0,0,82.5,a,447,0,51.43,61
@NQ#_ZIG,1/29/2016,12:11:57,4236.5,-5.75,2069,0,2,0,0,-78.3,b,854,0,127.78,239
@NQ#_ZIG,1/29/2016,12:15:58,4241,4.5,1069,0,1,0,0,82.5,c,1069,0,78.26,241
@NQ#_ZIG,1/29/2016,12:20:57,4236.5,-4.5,1212,0,1,0,0,-82.5,1,1212,0,100,299
@NQ#_ZIG,1/29/2016,12:26:58,4241.5,5,915,0,1,0,0,83.2,2,915,0,111.11,361
@NQ#_ZIG,1/29/2016,12:28:57,4235.75,-5.75,455,0,2,0,0,-78.3,1,455,0,115,119
@NQ#_ZIG,1/29/2016,12:32:57,4241,5.25,640,0,2,0,0,77.2,a,419,0,91.3,240
@NQ#_ZIG,1/29/2016,12:36:57,4235.25,-5.75,962,0,2,0,0,-78.3,b,772,0,109.52,240
@NQ#_ZIG,1/29/2016,12:38:57,4239,3.75,256,0,1,0,0,81,c,256,0,65.22,120
@NQ#_ZIG,1/29/2016,12:40:57,4235,-4,522,0,1,0,0,-81.6,d,522,0,106.67,120
@NQ#_ZIG,1/29/2016,12:51:58,4248.75,13.75,4351,0,7,0,0,73.2,a,973,0,343.75,661
@NQ#_ZIG,1/29/2016,12:52:58,4242,-6.75,758,0,2,0,0,-80,1,758,0,49.09,60
@NQ#_ZIG,1/29/2016,12:59:57,4246.5,4.5,1941,0,2,0,0,75.2,a,672,0,66.67,419
@NQ#_ZIG,1/29/2016,13:05:57,4237,-9.5,2254,0,6,0,0,-69.4,b,1256,0,211.11,360
@NQ#_ZIG,1/29/2016,13:12:58,4241.5,4.5,1465,0,1,0,0,82.5,c,1465,0,47.37,421
@NQ#_ZIG,1/29/2016,13:15:57,4236.75,-4.75,828,0,1,0,0,-82.9,d,828,0,105.56,179
@NQ#_ZIG,1/29/2016,13:30:58,4252.75,16,4856,0,11,0,0,67.8,a,0,0,336.84,901
@NQ#_ZIG,1/29/2016,13:33:58,4248,-4.75,1323,0,1,0,0,-82.9,1,1323,0,29.69,180
@NQ#_ZIG,1/29/2016,13:39:58,4252,4,1148,0,2,0,0,73.5,a,831,0,84.21,360
@NQ#_ZIG,1/29/2016,13:41:57,4248,-4,300,0,1,0,0,-81.6,1,300,0,100,119
@NQ#_ZIG,1/29/2016,13:48:58,4253.25,5.25,1333,0,2,0,0,77.2,2,470,0,131.25,421
@NQ#_ZIG,1/29/2016,13:59:58,4238.25,-15,3232,0,8,0,0,-72.4,1,428,0,285.71,660
@NQ#_ZIG,1/29/2016,14:15:57,4250.75,12.5,4478,0,6,0,0,74.1,a,965,0,83.33,959
@NQ#_ZIG,1/29/2016,14:19:57,4244.75,-6,1050,0,2,0,0,-78.8,1,681,0,48,240
@NQ#_ZIG,1/29/2016,14:26:58,4255,10.25,2060,0,5,0,0,73.8,2,0,0,170.83,421
@NQ#_ZIG,1/29/2016,14:26:59,4251,-4,0,0,1,0,0,-81.6,3,0,0,39.02,1
@NQ#_ZIG,1/29/2016,14:31:58,4256.75,5.75,2793,0,2,0,0,78.3,4,1878,0,143.75,299
@NQ#_ZIG,1/29/2016,14:31:59,4252.5,-4.25,0,0,1,0,0,-82,5,0,0,73.91,1
@NQ#_ZIG,1/29/2016,14:38:57,4260,7.5,3416,0,3,0,0,76.6,6,382,0,176.47,418
@NQ#_ZIG,1/29/2016,14:44:57,4251.5,-8.5,3839,0,5,0,0,-70.7,1,2303,0,113.33,360
@NQ#_ZIG,1/29/2016,14:44:58,4256.75,5.25,0,0,1,0,0,83.5,a,0,0,61.76,1
@NQ#_ZIG,1/29/2016,14:45:57,4252.25,-4.5,934,0,1,0,0,-82.5,1,934,0,85.71,59
@NQ#_ZIG,1/29/2016,14:46:58,4258,5.75,650,0,4,0,0,67.5,2,0,0,127.78,61
@NQ#_ZIG,1/29/2016,14:46:59,4253.5,-4.5,0,0,1,0,0,-82.5,3,0,0,78.26,1
@NQ#_ZIG,1/29/2016,14:54:57,4267.5,14,10537,0,7,0,0,73.5,4,3619,0,311.11,478
@NQ#_ZIG,1/29/2016,14:59:57,4259,-8.5,7662,0,5,0,0,-70.7,5,3258,0,60.71,300
@NQ#_ZIG,1/29/2016,14:59:58,4267.75,8.75,0,0,4,0,0,74.8,6,0,0,102.94,1
@NQ#_ZIG,1/29/2016,14:59:59,4255.75,-12,0,0,6,0,0,-73.5,1,0,0,137.14,1
@NQ#_ZIG,1/29/2016,15:00:58,4268,12.25,8072,0,6,0,0,73.8,2,0,0,102.08,59
@NQ#_ZIG,1/29/2016,15:01:57,4261.25,-6.75,4837,0,3,0,0,-75.2,3,4837,0,55.1,59
@NQ#_ZIG,1/29/2016,15:01:57,4266,4.75,0,0,1,0,0,82.9,a,0,0,70.37,0
@NQ#_ZIG,1/29/2016,15:02:58,4262.25,-3.75,1525,0,2,0,0,-72.4,1,0,0,78.95,61
@NQ#_ZIG,1/29/2016,15:05:58,4270.25,8,4008,0,3,0,0,77.4,2,1204,0,213.33,180
@NQ#_ZIG,1/29/2016,15:05:59,4265.25,-5,0,0,1,0,0,-83.2,3,0,0,62.5,1
@NQ#_ZIG,1/29/2016,15:07:57,4271.25,6,2282,0,2,0,0,78.8,4,624,0,120,118
@NQ#_ZIG,1/29/2016,15:30:57,4263.25,-8,3440,0,3,0,0,-77.4,1,1522,0,133.33,1380
@NQ#_ZIG,1/29/2016,15:30:58,4269.75,6.5,0,0,2,0,0,79.6,a,0,0,81.25,1
@NQ#_ZIG,1/29/2016,15:30:59,4264,-5.75,0,0,2,0,0,-78.3,1,0,0,88.46,1
@NQ#_ZIG,1/29/2016,15:31:56,4269,5,129,0,1,0,0,83.2,a,129,0,86.96,57
@NQ#_ZIG,1/29/2016,15:52:57,4265,-4,621,0,2,0,0,-73.5,1,581,0,80,1261
@NQ#_ZIG,1/29/2016,15:59:57,4270.5,5.5,288,0,1,0,0,83.8,2,288,0,137.5,420
@NQ#_ZIG,1/29/2016,15:59:59,4269,-1.5,35,0,1,0,0,-68.4,1,35,0,27.27,2
@NQ#_ZIG,1/31/2016,17:02:58,4273,10,456,0,6,0,0,70.4,2,125,0,666.67,120
@NQ#_ZIG,1/31/2016,17:11:57,4266.25,-6.75,400,0,2,0,0,-80,3,336,0,67.5,539
@NQ#_ZIG,1/31/2016,17:39:58,4271.75,5.5,694,0,1,0,0,83.8,a,694,0,81.48,1681
@NQ#_ZIG,1/31/2016,18:00:57,4260.5,-11.25,744,0,5,0,0,-75.2,b,317,0,204.55,1259
@NQ#_ZIG,1/31/2016,18:02:56,4264.75,4.25,128,0,1,0,0,82,c,128,0,37.78,119
@NQ#_ZIG,1/31/2016,18:39:57,4256.5,-8.25,1851,0,6,0,0,-66.6,d,385,0,194.12,2221
@NQ#_ZIG,1/31/2016,18:53:57,4260.5,4,309,0,1,0,0,81.6,e,309,0,48.48,840
@NQ#_ZIG,1/31/2016,18:57:58,4252.5,-8,645,0,3,0,0,-77.4,f,576,0,200,241
@NQ#_ZIG,1/31/2016,19:07:58,4260.75,8.25,450,0,5,0,0,70.2,a,0,0,103.13,600
@NQ#_ZIG,1/31/2016,19:11:57,4255,-5.75,355,0,2,0,0,-78.3,1,57,0,69.7,239
@NQ#_ZIG,1/31/2016,19:15:57,4258.75,3.75,93,0,1,0,0,81,a,93,0,65.22,240
@NQ#_ZIG,1/31/2016,19:23:57,4249,-9.75,725,0,7,0,0,-66.9,b,157,0,260,480
@NQ#_ZIG,1/31/2016,19:27:57,4254,5,375,0,1,0,0,83.2,c,375,0,51.28,240
@NQ#_ZIG,1/31/2016,19:34:57,4249.75,-4.25,512,0,2,0,0,-74.4,1,256,0,85,420
@NQ#_ZIG,1/31/2016,19:35:57,4254,4.25,66,0,1,0,0,82,a,66,0,100,60
@NQ#_ZIG,1/31/2016,19:45:57,4248.25,-5.75,459,0,2,0,0,-78.3,b,305,0,135.29,600
@NQ#_ZIG,1/31/2016,19:47:58,4258.75,10.5,459,0,5,0,0,74.2,a,127,0,182.61,121
@NQ#_ZIG,1/31/2016,19:49:57,4254.75,-4,92,0,1,0,0,-81.6,1,92,0,38.1,119
@NQ#_ZIG,1/31/2016,19:53:57,4259.75,5,263,0,1,0,0,83.2,2,263,0,125,240
@NQ#_ZIG,1/31/2016,19:54:57,4255.5,-4.25,38,0,1,0,0,-82,3,38,0,85,60
@NQ#_ZIG,1/31/2016,19:56:58,4259.25,3.75,166,0,1,0,0,81,a,166,0,88.24,121
@NQ#_ZIG,1/31/2016,20:10:57,4251.25,-8,589,0,3,0,0,-77.4,b,199,0,213.33,839
@NQ#_ZIG,1/31/2016,20:11:57,4255.75,4.5,62,0,1,0,0,82.5,c,62,0,56.25,60
@NQ#_ZIG,1/31/2016,20:17:57,4251.25,-4.5,211,0,1,0,0,-82.5,1,211,0,100,360
@NQ#_ZIG,1/31/2016,20:26:58,4258.25,7,283,0,2,0,0,80.4,2,150,0,155.56,541
@NQ#_ZIG,1/31/2016,20:29:57,4253.75,-4.5,79,0,1,0,0,-82.5,3,79,0,64.29,179
@NQ#_ZIG,1/31/2016,20:47:57,4262.5,8.75,667,0,4,0,0,74.8,4,473,0,194.44,1080
@NQ#_ZIG,1/31/2016,20:54:56,4257,-5.5,258,0,3,0,0,-72,5,100,0,62.86,419
@NQ#_ZIG,1/31/2016,21:01:57,4262.25,5.25,172,0,3,0,0,71.2,a,110,0,95.45,421
@NQ#_ZIG,1/31/2016,21:56:56,4248.5,-13.75,1435,0,7,0,0,-73.2,b,613,0,261.9,3299
@NQ#_ZIG,1/31/2016,23:50:58,4265.75,17.25,2053,0,9,0,0,72.8,a,212,0,125.45,6842
@NQ#_ZIG,2/1/2016,0:07:56,4257.25,-8.5,480,0,3,0,0,-78.2,1,340,0,49.28,1018
@NQ#_ZIG,2/1/2016,0:20:57,4263.25,6,184,0,2,0,0,78.8,a,184,0,70.59,781
@NQ#_ZIG,2/1/2016,0:51:57,4255.75,-7.5,334,0,3,0,0,-76.6,b,170,0,125,1860
@NQ#_ZIG,2/1/2016,1:05:58,4263.25,7.5,446,0,3,0,0,76.6,a,252,0,100,841
@NQ#_ZIG,2/1/2016,1:08:57,4254.75,-8.5,272,0,4,0,0,-74.4,b,69,0,113.33,179
@NQ#_ZIG,2/1/2016,1:08:58,4260.25,5.5,0,0,2,0,0,77.8,c,0,0,64.71,1
@NQ#_ZIG,2/1/2016,1:19:58,4251,-9.25,623,0,4,0,0,-75.6,d,194,0,168.18,660
@NQ#_ZIG,2/1/2016,1:27:57,4256.75,5.75,356,0,3,0,0,72.8,e,136,0,62.16,479
@NQ#_ZIG,2/1/2016,1:28:57,4252,-4.75,38,0,1,0,0,-82.9,1,38,0,82.61,60
@NQ#_ZIG,2/1/2016,1:31:58,4256,4,90,0,1,0,0,81.6,a,90,0,84.21,181
@NQ#_ZIG,2/1/2016,1:35:58,4251,-5,91,0,1,0,0,-83.2,b,91,0,125,240
@NQ#_ZIG,2/1/2016,2:00:58,4261.25,10.25,1104,0,8,0,0,65.1,a,225,0,205,1500
@NQ#_ZIG,2/1/2016,2:02:57,4249.75,-11.5,430,0,5,0,0,-75.5,b,191,0,112.2,119
@NQ#_ZIG,2/1/2016,2:02:58,4254,4.25,0,0,1,0,0,82,c,0,0,36.96,1
@NQ#_ZIG,2/1/2016,2:11:57,4247,-7,1272,0,5,0,0,-67,d,309,0,164.71,539
@NQ#_ZIG,2/1/2016,2:11:58,4251.5,4.5,0,0,1,0,0,82.5,e,0,0,64.29,1
@NQ#_ZIG,2/1/2016,2:14:57,4246.25,-5.25,309,0,4,0,0,-65.6,f,0,0,116.67,179
@NQ#_ZIG,2/1/2016,2:15:57,4254.25,8,242,0,4,0,0,73.5,a,242,0,152.38,60
@NQ#_ZIG,2/1/2016,2:17:57,4246.25,-8,313,0,4,0,0,-73.5,1,154,0,100,120
@NQ#_ZIG,2/1/2016,2:17:57,4251,4.75,0,0,1,0,0,82.9,a,0,0,59.38,0
@NQ#_ZIG,2/1/2016,2:24:57,4243.75,-7.25,937,0,4,0,0,-71.9,b,231,0,152.63,420
@NQ#_ZIG,2/1/2016,2:28:58,4251.25,7.5,487,0,5,0,0,68.4,a,0,0,103.45,241
@NQ#_ZIG,2/1/2016,2:28:59,4246.25,-5,0,0,2,0,0,-76.6,1,0,0,66.67,1
@NQ#_ZIG,2/1/2016,2:29:58,4252.75,6.5,105,0,3,0,0,74.7,2,0,0,130,59
@NQ#_ZIG,2/1/2016,2:30:57,4248.5,-4.25,187,0,1,0,0,-82,3,187,0,65.38,59
@NQ#_ZIG,2/1/2016,2:30:58,4254.75,6.25,0,0,2,0,0,79.2,4,0,0,147.06,1
@NQ#_ZIG,2/1/2016,2:31:57,4251,-3.75,89,0,1,0,0,-81,5,89,0,60,59
@NQ#_ZIG,2/1/2016,2:33:57,4255,4,130,0,1,0,0,81.6,6,130,0,106.67,120
@NQ#_ZIG,2/1/2016,2:44:57,4242.25,-12.75,1253,0,6,0,0,-74.4,1,653,0,318.75,660
@NQ#_ZIG,2/1/2016,2:45:58,4247.25,5,110,0,1,0,0,83.2,a,110,0,39.22,61
@NQ#_ZIG,2/1/2016,2:46:58,4243.25,-4,45,0,1,0,0,-81.6,1,45,0,80,60
@NQ#_ZIG,2/1/2016,2:48:58,4248.25,5,163,0,2,0,0,76.6,2,59,0,125,120
@NQ#_ZIG,2/1/2016,2:50:57,4244.5,-3.75,142,0,1,0,0,-81,3,142,0,75,119
@NQ#_ZIG,2/1/2016,2:50:58,4250.25,5.75,0,0,2,0,0,78.3,4,0,0,153.33,1
@NQ#_ZIG,2/1/2016,2:50:59,4246.25,-4,0,0,1,0,0,-81.6,5,0,0,69.57,1
@NQ#_ZIG,2/1/2016,3:04:58,4255.25,9,965,0,4,0,0,75.2,6,619,0,225,839
@NQ#_ZIG,2/1/2016,3:16:56,4240.75,-14.5,1225,0,7,0,0,-74,1,577,0,161.11,718
@NQ#_ZIG,2/1/2016,3:19:58,4245.5,4.75,238,0,1,0,0,82.9,a,238,0,32.76,182
@NQ#_ZIG,2/1/2016,3:23:57,4241,-4.5,374,0,1,0,0,-82.5,1,374,0,94.74,239
@NQ#_ZIG,2/1/2016,3:35:57,4250.25,9.25,769,0,6,0,0,68.9,2,226,0,205.56,720
@NQ#_ZIG,2/1/2016,3:47:57,4240.25,-10,589,0,5,0,0,-73.5,1,177,0,108.11,720
@NQ#_ZIG,2/1/2016,3:52:58,4244.75,4.5,223,0,1,0,0,82.5,a,223,0,45,301
@NQ#_ZIG,2/1/2016,3:53:57,4240.5,-4.25,42,0,1,0,0,-82,1,42,0,94.44,59
@NQ#_ZIG,2/1/2016,3:58:58,4244.75,4.25,280,0,1,0,0,82,a,280,0,100,301
@NQ#_ZIG,2/1/2016,4:02:57,4236.25,-8.5,886,0,3,0,0,-78.2,b,642,0,200,239
@NQ#_ZIG,2/1/2016,4:06:57,4242.5,6.25,334,0,2,0,0,79.2,c,234,0,73.53,240
@NQ#_ZIG,2/1/2016,4:09:57,4237.25,-5.25,161,0,2,0,0,-77.2,1,125,0,84,180
@NQ#_ZIG,2/1/2016,4:16:56,4244,6.75,251,0,3,0,0,75.2,2,91,0,128.57,419
@NQ#_ZIG,2/1/2016,4:20:57,4237.5,-6.5,276,0,2,0,0,-79.6,3,113,0,96.3,241
@NQ#_ZIG,2/1/2016,4:35:57,4246.5,9,723,0,5,0,0,71.7,4,215,0,138.46,900
@NQ#_ZIG,2/1/2016,4:49:57,4241.5,-5,296,0,3,0,0,-70.4,5,169,0,55.56,840
@NQ#_ZIG,2/1/2016,5:14:58,4254.25,12.75,777,0,9,0,0,67.2,6,0,0,255,1501
@NQ#_ZIG,2/1/2016,5:15:57,4250.5,-3.75,169,0,1,0,0,-81,7,169,0,29.41,59
@NQ#_ZIG,2/1/2016,5:28:57,4254.5,4,412,0,1,0,0,81.6,8,412,0,106.67,780
@NQ#_ZIG,2/1/2016,5:40:57,4244.5,-10,611,0,5,0,0,-73.5,1,149,0,250,720
@NQ#_ZIG,2/1/2016,5:54:57,4250,5.5,430,0,2,0,0,77.8,a,124,0,55,840
@NQ#_ZIG,2/1/2016,5:56:57,4242,-8,81,0,3,0,0,-77.4,b,64,0,145.45,120
@NQ#_ZIG,2/1/2016,6:03:58,4246.75,4.75,376,0,3,0,0,69.4,c,98,0,59.38,421
@NQ#_ZIG,2/1/2016,6:16:57,4237.75,-9,760,0,4,0,0,-75.2,d,256,0,189.47,779
@NQ#_ZIG,2/1/2016,6:19:57,4242.75,5,323,0,1,0,0,83.2,e,323,0,55.56,180
@NQ#_ZIG,2/1/2016,6:20:57,4236,-6.75,132,0,2,0,0,-80,f,132,0,135,60
@NQ#_ZIG,2/1/2016,6:28:57,4242.5,6.5,453,0,4,0,0,69.9,g,178,0,96.3,480
@NQ#_ZIG,2/1/2016,6:48:57,4230.75,-11.75,2216,0,6,0,0,-73.1,h,481,0,180.77,1200
@NQ#_ZIG,2/1/2016,7:00:58,4242.25,11.5,1361,0,6,0,0,72.8,i,0,0,97.87,721
@NQ#_ZIG,2/1/2016,7:00:58,4237.5,-4.75,0,0,1,0,0,-82.9,1,0,0,41.3,0
@NQ#_ZIG,2/1/2016,7:05:57,4243.25,5.75,649,0,3,0,0,72.8,2,479,0,121.05,299
@NQ#_ZIG,2/1/2016,7:06:57,4238.75,-4.5,125,0,1,0,0,-82.5,3,125,0,78.26,60
@NQ#_ZIG,2/1/2016,7:16:58,4244.5,5.75,1275,0,4,0,0,67.5,4,308,0,127.78,601
@NQ#_ZIG,2/1/2016,7:30:57,4236.5,-8,1503,0,3,0,0,-77.4,1,1236,0,139.13,839
@NQ#_ZIG,2/1/2016,7:31:58,4240.5,4,128,0,1,0,0,81.6,a,128,0,50,61
@NQ#_ZIG,2/1/2016,7:38:57,4235.25,-5.25,1204,0,2,0,0,-77.2,b,690,0,131.25,419
@NQ#_ZIG,2/1/2016,7:49:56,4247.25,12,2466,0,6,0,0,73.5,a,1036,0,228.57,659
@NQ#_ZIG,2/1/2016,7:54:58,4237.5,-9.75,942,0,4,0,0,-76.3,1,615,0,81.25,302
@NQ#_ZIG,2/1/2016,8:00:58,4245.25,7.75,929,0,5,0,0,69,a,0,0,79.49,360
@NQ#_ZIG,2/1/2016,8:03:57,4241.5,-3.75,410,0,1,0,0,-81,1,410,0,48.39,179
@NQ#_ZIG,2/1/2016,8:05:58,4245.5,4,236,0,1,0,0,81.6,2,236,0,106.67,121
@NQ#_ZIG,2/1/2016,8:09:57,4239.25,-6.25,340,0,2,0,0,-79.2,1,252,0,156.25,239
@NQ#_ZIG,2/1/2016,8:09:57,4245,5.75,0,0,1,0,0,84.1,a,0,0,92,0
@NQ#_ZIG,2/1/2016,8:09:58,4240.5,-4.5,0,0,2,0,0,-75.2,1,0,0,78.26,1
@NQ#_ZIG,2/1/2016,8:10:57,4246.5,6,96,0,3,0,0,73.5,2,96,0,133.33,59
@NQ#_ZIG,2/1/2016,8:16:58,4242.5,-4,557,0,2,0,0,-73.5,3,465,0,66.67,361
@NQ#_ZIG,2/1/2016,8:21:58,4247.5,5,982,0,1,0,0,83.2,4,982,0,125,300
@NQ#_ZIG,2/1/2016,8:28:57,4240,-7.5,1104,0,3,0,0,-76.6,1,252,0,150,419
@NQ#_ZIG,2/1/2016,8:30:58,4247,7,860,0,3,0,0,75.7,a,0,0,93.33,121
@NQ#_ZIG,2/1/2016,8:31:57,4241.5,-5.5,2186,0,2,0,0,-77.8,1,2186,0,78.57,59
@NQ#_ZIG,2/1/2016,8:31:57,4246.5,5,0,0,1,0,0,83.2,a,0,0,90.91,0
@NQ#_ZIG,2/1/2016,8:32:59,4238.25,-8.25,1659,0,5,0,0,-70.2,b,0,0,165,62
@NQ#_ZIG,2/1/2016,8:33:58,4245.75,7.5,930,0,3,0,0,76.6,c,0,0,90.91,59
@NQ#_ZIG,2/1/2016,8:36:57,4235.25,-10.5,3366,0,5,0,0,-74.2,d,1335,0,140,179
@NQ#_ZIG,2/1/2016,8:36:58,4241,5.75,0,0,2,0,0,78.3,e,0,0,54.76,1
@NQ#_ZIG,2/1/2016,8:36:59,4234.75,-6.25,0,0,2,0,0,-79.2,f,0,0,108.7,1
@NQ#_ZIG,2/1/2016,8:37:58,4245.5,10.75,1214,0,5,0,0,74.6,a,0,0,172,59
@NQ#_ZIG,2/1/2016,8:37:59,4239.25,-6.25,0,0,2,0,0,-79.2,1,0,0,58.14,1
@NQ#_ZIG,2/1/2016,8:38:58,4255,15.75,1092,0,8,0,0,73.2,2,0,0,252,59
@NQ#_ZIG,2/1/2016,8:38:59,4244.25,-10.75,0,0,5,0,0,-74.6,3,0,0,68.25,1
@NQ#_ZIG,2/1/2016,8:39:58,4254.25,10,1590,0,5,0,0,73.5,a,0,0,93.02,59
@NQ#_ZIG,2/1/2016,8:40:57,4250.5,-3.75,814,0,1,0,0,-81,1,814,0,37.5,59
@NQ#_ZIG,2/1/2016,8:40:58,4257.25,6.75,0,0,3,0,0,75.2,2,0,0,180,1
@NQ#_ZIG,2/1/2016,8:43:57,4238,-19.25,4382,0,11,0,0,-71.2,1,1689,0,285.19,179
@NQ#_ZIG,2/1/2016,8:43:57,4248,10,0,0,4,0,0,76.6,a,0,0,51.95,0
@NQ#_ZIG,2/1/2016,8:43:59,4239.5,-8.5,0,0,5,0,0,-70.7,1,0,0,85,2
@NQ#_ZIG,2/1/2016,8:45:57,4249.5,10,1754,0,4,0,0,76.6,2,708,0,117.65,118
@NQ#_ZIG,2/1/2016,8:47:57,4240,-9.5,2086,0,6,0,0,-69.4,3,1251,0,95,120
@NQ#_ZIG,2/1/2016,8:47:58,4245.25,5.25,0,0,2,0,0,77.2,a,0,0,55.26,1
@NQ#_ZIG,2/1/2016,8:50:57,4234,-11.25,3172,0,6,0,0,-72.4,b,1025,0,214.29,179
@NQ#_ZIG,2/1/2016,8:50:58,4238.75,4.75,0,0,1,0,0,82.9,c,0,0,42.22,1
@NQ#_ZIG,2/1/2016,8:50:59,4234.25,-4.5,0,0,1,0,0,-82.5,1,0,0,94.74,1
@NQ#_ZIG,2/1/2016,8:55:58,4246,11.75,5033,0,6,0,0,73.1,2,1093,0,261.11,299
@NQ#_ZIG,2/1/2016,8:56:57,4242,-4,846,0,1,0,0,-81.6,3,846,0,34.04,59
@NQ#_ZIG,2/1/2016,8:56:57,4246.5,4.5,0,0,1,0,0,82.5,4,0,0,112.5,0
@NQ#_ZIG,2/1/2016,8:58:57,4242.75,-3.75,1144,0,2,0,0,-72.4,5,1144,0,83.33,120
@NQ#_ZIG,2/1/2016,8:58:58,4248.75,6,0,0,2,0,0,78.8,6,0,0,160,1
@NQ#_ZIG,2/1/2016,8:58:59,4243.25,-5.5,0,0,2,0,0,-77.8,7,0,0,91.67,1
@NQ#_ZIG,2/1/2016,8:59:58,4249,5.75,314,0,2,0,0,78.3,8,0,0,104.55,59
@NQ#_ZIG,2/1/2016,9:03:58,4230,-19,4381,0,10,0,0,-72.6,1,1722,0,330.43,240
@NQ#_ZIG,2/1/2016,9:04:58,4233.75,3.75,879,0,2,0,0,72.4,a,879,0,19.74,60
@NQ#_ZIG,2/1/2016,9:04:58,4228.5,-5.25,0,0,1,0,0,-83.5,b,0,0,140,0
@NQ#_ZIG,2/1/2016,9:05:58,4233.25,4.75,946,0,3,0,0,69.4,c,0,0,90.48,60
@NQ#_ZIG,2/1/2016,9:06:57,4229.5,-3.75,1619,0,1,0,0,-81,1,1619,0,78.95,59
@NQ#_ZIG,2/1/2016,9:09:58,4242.25,12.75,2901,0,7,0,0,71.9,2,0,0,340,181
@NQ#_ZIG,2/1/2016,9:09:59,4235.75,-6.5,0,0,3,0,0,-74.7,3,0,0,50.98,1
@NQ#_ZIG,2/1/2016,9:11:58,4251.5,15.75,1536,0,9,0,0,71.2,4,0,0,242.31,119
@NQ#_ZIG,2/1/2016,9:11:59,4241,-10.5,0,0,5,0,0,-74.2,5,0,0,66.67,1
@NQ#_ZIG,2/1/2016,9:12:58,4254.75,13.75,1615,0,7,0,0,73.2,6,0,0,130.95,59
@NQ#_ZIG,2/1/2016,9:12:59,4247.25,-7.5,0,0,3,0,0,-76.6,7,0,0,54.55,1
@NQ#_ZIG,2/1/2016,9:15:58,4253.5,6.25,3570,0,2,0,0,79.2,a,2060,0,83.33,179
@NQ#_ZIG,2/1/2016,9:16:58,4245.75,-7.75,1110,0,3,0,0,-77,b,1110,0,124,60
@NQ#_ZIG,2/1/2016,9:18:57,4254.5,8.75,1699,0,4,0,0,74.8,a,1063,0,112.9,119
@NQ#_ZIG,2/1/2016,9:18:58,4247,-7.5,0,0,3,0,0,-76.6,1,0,0,85.71,1
@NQ#_ZIG,2/1/2016,9:19:58,4252.25,5.25,855,0,1,0,0,83.5,a,855,0,70,60
@NQ#_ZIG,2/1/2016,9:19:58,4246.5,-5.75,765,0,1,0,0,-84.1,b,765,0,109.52,0
@NQ#_ZIG,2/1/2016,9:21:58,4252,5.5,504,0,3,0,0,72,c,0,0,95.65,120
@NQ#_ZIG,2/1/2016,9:21:59,4247.5,-4.5,0,0,1,0,0,-82.5,1,0,0,81.82,1
@NQ#_ZIG,2/1/2016,9:23:58,4254.75,7.25,1315,0,3,0,0,76.2,2,650,0,161.11,119
@NQ#_ZIG,2/1/2016,9:25:57,4245.25,-9.5,1405,0,4,0,0,-76,1,737,0,131.03,119
@NQ#_ZIG,2/1/2016,9:25:57,4252.5,7.25,0,0,2,0,0,80.7,a,0,0,76.32,0
@NQ#_ZIG,2/1/2016,9:26:58,4243.5,-9,896,0,5,0,0,-71.7,b,896,0,124.14,61
@NQ#_ZIG,2/1/2016,9:28:58,4247.25,3.75,1435,0,2,0,0,72.4,c,691,0,41.67,120
@NQ#_ZIG,2/1/2016,9:29:57,4241.25,-6,725,0,2,0,0,-78.8,d,725,0,160,59
@NQ#_ZIG,2/1/2016,9:29:58,4245.25,4,0,0,1,0,0,81.6,e,0,0,66.67,1
@NQ#_ZIG,2/1/2016,9:30:57,4240.75,-4.5,734,0,1,0,0,-82.5,f,734,0,112.5,59
@NQ#_ZIG,2/1/2016,9:30:57,4246.5,5.75,0,0,1,0,0,84.1,a,0,0,127.78,0
